,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
16,0.5,0.75,1.75,2.25,1.25,1.0,0.0,0.25,0.75,1.0,1.5,4.0,4.0,1.25,1.25,1.0,0.5,0.25,1.0,3.75,4.25,1.75,0.5,0.5,0.5,0.25,3.0,4.0,3.75,3.25,0.5,0.0,0.75,0.75,3.25,3.25,3.5,3.25,1.0,0.75,1.0,1.0,1.75,2.5,1.75,1.0,1.0,1.25,0.75,1.25,1.5,2.0,1.0,0.75,1.0,1.25,1.5,1.5,1.75,0.75,1.25,1.5,1.0,2.25
17,0.75,0.75,1.5,1.75,1.0,1.5,0.5,0.75,1.0,0.5,1.5,4.25,4.0,1.25,1.25,0.75,0.0,0.0,1.75,3.75,4.25,1.25,1.0,0.75,0.75,0.25,3.25,4.25,3.75,3.75,0.75,0.5,0.5,0.5,3.0,3.25,3.75,3.5,1.5,0.5,1.25,0.75,2.0,2.25,2.25,1.25,0.75,1.75,0.75,1.5,1.5,1.5,1.25,1.25,1.25,1.75,1.75,1.0,1.5,1.25,1.75,1.0,0.75,2.25
18,0.0,0.75,2.0,1.5,1.0,0.75,0.25,1.25,0.75,1.5,1.5,4.5,4.25,1.75,0.75,1.0,0.25,0.75,2.0,4.0,4.5,1.5,0.5,0.75,0.5,0.75,3.25,3.75,3.75,3.75,0.5,0.25,0.5,1.0,3.25,3.5,3.75,3.5,1.5,0.25,1.25,1.25,1.75,2.25,2.0,1.25,0.75,1.25,1.5,1.0,1.5,1.5,1.25,1.25,0.75,1.5,1.5,1.25,1.5,1.25,1.0,1.5,1.0,1.25
19,0.75,1.25,2.25,2.25,1.5,1.25,0.0,1.25,1.5,1.5,2.0,5.0,4.25,2.0,2.0,1.0,1.0,1.0,2.0,4.75,4.75,2.25,1.25,0.5,1.0,1.0,3.5,4.25,4.5,4.0,1.0,0.5,0.75,1.25,3.5,4.0,4.0,4.25,1.75,1.25,1.25,1.75,2.25,2.75,2.0,1.75,1.25,1.5,1.5,1.75,1.5,2.0,1.75,1.0,1.5,2.0,2.25,1.75,2.0,1.5,1.25,1.0,1.75,2.25
20,0.5,1.0,1.75,2.25,1.25,1.0,0.0,0.0,1.0,0.75,1.75,4.25,4.25,1.25,1.5,1.0,0.5,0.75,1.25,3.75,4.25,1.5,0.75,0.5,0.5,0.25,3.0,4.25,3.5,3.25,0.75,0.0,0.5,0.75,3.0,3.0,3.75,3.0,1.25,0.5,1.25,1.0,2.0,2.25,1.75,1.0,1.0,1.5,1.25,1.25,1.0,1.25,1.0,1.0,0.75,1.0,1.75,1.25,1.25,1.5,1.25,1.0,1.0,1.5
21,1.5,1.25,2.25,2.0,1.25,1.75,0.0,1.0,0.75,0.5,2.0,4.5,4.0,2.0,1.0,1.25,0.75,0.5,2.0,4.0,4.75,2.0,0.75,0.75,0.5,0.5,3.25,4.5,3.5,3.5,0.75,0.5,1.25,0.75,3.5,3.25,3.75,3.5,1.75,0.75,1.75,1.5,2.25,2.75,2.25,1.25,1.5,1.75,1.0,1.25,1.0,2.0,1.5,1.25,0.75,2.0,2.0,1.25,1.25,1.75,1.5,2.0,1.25,2.0
22,0.25,0.5,1.75,1.75,1.25,1.0,0.25,0.25,0.5,0.75,1.25,4.0,4.0,1.25,1.25,0.5,0.25,0.0,1.0,4.0,4.25,1.5,0.25,0.5,0.25,0.25,2.5,4.25,3.75,3.25,0.75,0.5,0.25,0.25,3.0,3.25,3.25,2.75,1.0,0.5,1.0,1.25,1.5,2.25,2.0,1.25,1.0,1.0,1.0,1.0,1.25,1.5,1.0,1.0,0.75,1.5,1.0,1.25,1.5,1.0,1.25,1.25,1.0,1.75
23,1.0,1.5,2.25,2.25,1.25,1.5,0.0,1.0,1.25,1.5,2.0,4.75,4.5,2.75,2.0,2.0,0.75,0.75,1.75,4.25,5.0,2.0,1.0,1.0,0.75,1.0,3.5,4.75,4.25,4.0,1.5,0.75,1.25,1.25,3.75,3.75,4.0,3.75,2.25,1.25,1.75,1.5,2.5,2.75,2.25,1.75,1.25,2.25,2.0,2.0,1.5,2.25,1.75,1.5,1.5,2.25,2.0,1.5,1.75,1.25,2.25,1.0,1.75,1.5
24,0.0,0.5,2.0,1.75,1.0,0.75,0.25,0.25,0.5,0.75,1.25,4.25,3.5,1.5,0.75,0.5,0.25,0.0,1.0,3.5,4.0,1.0,0.75,0.5,0.5,0.5,3.25,4.0,3.25,3.25,0.25,0.25,0.0,0.5,3.0,2.75,3.25,3.0,1.25,0.25,0.75,1.0,1.5,2.25,1.5,1.25,1.0,0.5,0.5,1.5,1.0,1.75,0.5,0.5,0.5,1.5,1.5,1.0,1.5,1.0,1.0,0.75,0.75,1.5
25,0.5,1.25,2.0,2.25,1.75,1.5,0.0,1.0,1.0,1.0,2.0,5.25,4.0,1.75,1.75,1.25,0.5,0.5,1.5,5.0,4.0,2.0,1.25,0.5,0.25,0.75,3.75,4.5,4.25,3.75,0.5,0.75,0.75,1.25,3.5,3.5,3.75,3.5,1.25,0.75,1.5,1.5,2.25,2.75,2.25,1.75,1.5,2.0,1.5,1.5,1.5,2.25,1.25,1.25,1.0,2.0,2.25,1.5,2.0,1.25,1.5,1.0,1.25,2.25
26,1.0,0.5,2.0,2.25,0.75,1.0,0.5,0.75,1.25,1.25,2.5,5.5,3.0,1.75,1.5,1.0,0.5,0.5,1.75,4.5,3.75,1.25,0.0,0.0,0.25,0.5,3.75,4.25,3.75,3.25,0.5,0.25,0.5,1.25,3.25,3.75,4.0,3.5,1.25,0.5,1.25,1.25,2.0,2.75,1.75,1.25,0.75,1.0,1.0,1.75,1.25,1.25,0.75,1.25,0.5,1.25,2.0,1.5,1.5,1.5,1.5,1.0,1.0,1.25
27,0.5,1.0,2.0,2.25,1.0,1.25,0.0,0.75,0.25,1.0,1.25,5.25,2.75,1.25,1.25,0.75,0.0,0.25,1.75,4.5,3.25,1.0,0.5,0.0,0.25,0.5,3.75,4.25,3.5,3.0,0.25,0.5,0.0,1.0,3.0,3.25,3.75,3.25,1.0,0.75,1.0,1.0,1.75,2.5,1.75,1.25,0.5,1.25,0.75,1.0,1.25,1.25,0.75,0.25,0.5,1.75,1.75,1.25,1.0,1.0,1.0,1.25,1.0,1.0
28,0.75,0.75,2.0,2.5,1.0,1.0,0.75,0.75,0.75,1.0,1.75,5.25,3.0,1.5,1.75,1.0,0.5,0.25,1.75,4.5,4.0,1.75,0.75,0.75,0.25,0.5,3.75,4.75,4.0,3.5,1.0,0.0,0.75,1.25,3.25,3.0,4.0,3.0,1.25,0.25,1.25,1.25,2.0,2.5,1.75,1.5,1.0,1.25,1.25,1.25,1.5,1.5,1.5,0.75,0.75,1.25,2.0,0.75,1.75,1.5,1.25,1.25,1.25,1.0
29,0.5,1.5,2.25,2.5,1.0,1.25,0.25,0.5,0.75,1.25,2.0,5.0,3.0,1.5,1.0,1.0,0.75,0.5,2.0,4.75,3.75,1.25,0.5,0.25,0.0,0.5,3.5,4.5,4.0,3.5,0.5,0.5,0.75,1.0,3.75,3.5,3.5,3.5,1.0,0.25,1.25,1.25,2.0,2.5,2.0,1.25,1.0,1.25,1.5,1.5,1.5,2.0,1.25,0.75,0.75,1.5,1.5,1.5,1.75,1.25,0.75,1.0,1.0,2.0
30,0.25,1.0,2.0,3.0,1.25,0.75,0.0,0.5,0.5,0.75,2.0,5.0,2.5,1.0,1.0,0.5,0.5,0.75,2.75,4.75,3.5,1.0,0.0,0.25,0.5,1.25,4.0,4.0,4.0,2.5,0.0,0.25,0.5,1.75,3.25,3.75,3.25,3.0,0.5,0.75,0.75,1.25,2.0,2.25,1.5,1.0,0.75,1.5,0.75,1.0,1.25,1.25,0.75,0.5,0.75,1.0,1.0,1.0,1.25,1.0,1.0,0.75,1.0,1.75
31,0.25,1.0,2.0,3.5,0.25,1.25,0.0,0.0,1.0,1.0,3.25,5.25,1.75,1.0,1.0,0.5,0.5,0.75,3.5,4.75,3.25,1.25,0.5,0.5,0.75,3.0,4.25,4.0,3.5,2.0,0.0,0.0,1.0,3.0,3.0,4.0,3.25,2.75,0.25,0.25,1.25,1.5,2.0,2.5,1.75,1.0,0.5,0.75,1.0,1.5,1.5,1.75,0.5,0.75,0.75,1.5,1.25,0.75,1.25,0.75,1.0,1.5,1.5,1.75
32,1.0,1.25,3.0,2.5,0.5,0.75,0.0,0.25,1.0,1.25,4.25,5.0,1.0,1.25,0.5,0.25,0.75,0.75,4.0,4.75,3.0,1.0,0.5,0.5,0.75,2.25,4.5,4.25,3.5,2.0,0.0,0.25,0.5,2.5,3.0,3.75,3.5,2.75,0.25,0.0,1.5,1.25,2.0,2.75,1.5,1.25,0.75,1.25,1.25,1.25,1.5,1.5,0.75,0.75,1.0,1.0,1.25,1.5,0.75,1.0,0.75,1.25,1.0,1.75
33,1.0,1.5,3.0,2.25,0.75,0.75,0.0,0.75,1.5,2.0,5.75,3.5,1.5,2.0,1.0,1.0,1.25,0.75,5.0,4.5,3.25,1.5,0.75,0.75,1.25,2.75,4.5,4.75,3.75,2.5,1.0,0.25,1.0,3.25,3.75,4.25,4.0,3.25,0.75,0.75,2.0,2.25,2.75,3.25,2.25,1.75,1.5,1.25,2.0,1.75,1.5,2.5,0.75,1.0,1.5,2.25,2.0,2.0,2.0,1.25,1.5,1.0,1.25,2.5
34,1.0,1.75,3.25,1.75,0.75,1.0,0.25,1.0,1.0,1.75,5.25,3.5,1.5,1.5,1.25,0.75,0.75,1.25,4.5,4.5,2.75,0.75,0.75,0.75,0.75,2.75,4.5,4.0,4.0,1.75,0.5,0.25,1.0,3.0,3.5,4.0,3.75,3.25,0.25,0.0,1.25,1.5,2.5,2.5,1.5,1.75,1.25,1.5,1.25,1.5,1.5,2.25,1.0,1.25,1.0,1.5,1.75,1.75,1.5,1.5,1.5,1.0,1.0,1.0
35,0.5,1.0,2.25,2.0,0.0,1.0,0.25,0.75,0.5,1.25,4.75,3.5,1.25,1.0,0.75,0.5,0.5,0.75,4.25,4.5,2.25,1.0,0.25,0.0,0.5,2.75,4.0,4.5,3.5,1.75,0.25,0.25,1.0,3.75,3.0,3.25,3.5,2.25,0.25,0.5,0.75,0.75,2.25,2.5,1.5,1.25,0.75,1.0,1.25,1.5,1.25,1.25,1.0,0.5,0.75,1.5,1.25,1.5,1.25,1.0,1.0,1.25,1.25,1.5
36,0.75,1.25,2.75,1.5,0.5,1.0,0.5,1.0,1.25,1.5,5.75,3.0,1.5,1.5,1.0,1.0,1.0,1.0,4.5,4.0,2.75,1.0,1.0,0.75,1.0,2.5,4.0,4.5,4.0,2.25,0.0,0.5,1.25,3.75,3.5,3.75,3.75,2.75,0.25,0.5,1.5,1.75,3.0,3.0,2.25,1.25,1.25,1.25,1.5,1.75,2.0,1.25,1.25,0.75,1.25,1.25,1.75,1.5,1.5,1.5,1.5,1.0,1.5,2.0
37,0.75,1.0,3.0,1.5,0.0,0.25,0.25,0.5,1.25,2.75,5.75,2.0,1.0,1.0,0.75,0.5,0.75,1.25,5.0,4.0,2.75,1.0,0.25,0.5,1.0,2.75,4.0,4.0,3.5,1.75,0.0,0.5,1.0,4.0,3.5,3.75,3.5,2.75,0.75,0.0,1.0,1.25,2.5,2.25,1.75,0.75,0.5,1.0,1.25,1.25,1.75,1.5,0.75,0.75,1.25,1.25,1.75,1.25,1.25,1.0,0.75,1.0,0.75,1.75
38,0.75,1.25,2.5,0.5,0.25,1.25,0.25,0.5,1.0,3.0,5.5,2.0,1.5,1.25,1.0,0.75,0.5,1.75,5.5,3.5,2.75,0.75,0.0,0.25,0.25,2.5,4.25,4.25,3.25,1.75,0.0,0.75,1.0,4.0,3.5,3.75,3.75,2.5,0.25,0.25,1.25,1.25,2.5,2.5,1.5,1.5,0.5,1.25,1.25,1.5,1.75,1.0,0.75,0.75,1.25,1.25,1.5,1.75,2.0,1.0,1.25,1.25,1.25,1.5
39,1.25,1.75,2.5,0.75,0.25,1.0,0.0,0.0,1.5,2.75,6.25,1.75,1.0,1.5,1.25,1.0,0.75,2.0,5.5,4.0,3.0,0.75,0.75,0.25,1.0,2.25,4.5,4.5,3.5,1.75,0.25,0.25,1.25,4.0,3.5,3.25,4.0,2.75,0.5,0.5,1.5,1.25,3.0,2.5,1.75,1.0,0.5,1.0,1.25,1.5,2.0,1.75,1.5,1.25,1.25,1.25,2.25,1.5,1.75,1.5,1.25,1.0,1.25,2.0
40,1.5,1.75,3.25,1.25,0.5,1.0,0.25,0.75,1.25,2.0,6.25,3.0,1.5,1.75,1.5,1.25,0.75,1.25,5.0,4.0,2.5,1.0,0.5,0.25,0.75,2.5,4.5,4.5,3.75,1.75,0.5,0.0,0.75,3.5,3.5,3.75,4.0,2.5,0.5,0.5,1.25,1.5,2.5,2.5,2.25,1.5,1.0,1.0,1.5,1.75,1.75,2.0,0.75,1.0,1.0,1.25,1.5,1.75,1.75,1.5,1.0,1.5,1.5,1.75
41,1.0,1.25,3.0,1.5,0.5,0.75,0.0,0.75,1.25,2.0,5.5,3.5,1.0,1.75,1.5,1.5,1.0,0.75,4.75,4.25,2.5,0.5,0.75,1.0,0.5,2.5,4.75,4.5,3.75,1.75,0.25,0.25,1.0,2.75,3.5,3.75,3.75,3.0,0.5,0.5,1.25,1.5,2.75,2.75,2.0,1.5,1.25,1.25,1.5,1.75,1.75,2.25,0.5,1.0,1.5,1.25,1.75,1.75,1.5,1.0,1.5,0.75,1.25,2.0
42,1.25,1.0,3.0,2.5,0.5,1.25,0.0,1.0,1.5,1.75,5.25,5.25,1.5,1.75,1.5,0.75,1.25,0.75,4.25,5.25,3.25,1.0,0.5,1.0,1.25,2.75,5.0,4.75,4.0,1.75,0.5,0.75,0.75,2.25,4.0,3.75,4.0,2.75,0.75,0.75,1.5,1.75,2.5,3.25,1.75,1.5,1.25,1.25,1.25,2.25,1.75,2.0,1.0,1.5,1.75,2.0,1.5,1.5,1.5,1.25,1.5,1.5,1.5,2.5
43,1.25,1.25,3.0,2.5,0.75,1.25,0.25,0.5,1.0,1.5,4.75,5.0,1.5,1.75,1.0,0.75,0.75,0.75,4.5,4.75,2.75,1.0,0.75,1.0,0.5,2.75,4.75,5.0,4.0,2.25,0.0,0.25,1.25,2.0,3.5,4.0,4.0,2.75,0.5,0.75,1.5,1.75,3.0,3.0,1.5,1.5,1.25,1.75,1.5,2.25,2.0,2.25,1.0,1.0,1.25,2.25,1.5,2.0,1.75,1.5,1.25,1.25,1.25,2.0
44,0.75,0.75,2.5,2.25,0.5,1.0,0.5,0.0,0.5,1.5,4.75,4.75,1.25,1.0,1.5,1.0,1.25,1.25,4.0,4.75,2.5,0.75,0.75,0.75,1.0,2.25,4.75,4.5,3.75,2.0,0.25,0.25,0.5,2.75,3.5,3.75,3.5,2.75,0.75,0.75,1.25,1.25,2.5,3.0,1.75,1.0,1.25,1.0,1.5,1.25,1.5,2.0,1.25,0.75,1.75,2.0,1.75,1.5,1.5,1.25,1.0,1.25,1.25,1.75
45,0.75,1.75,2.5,2.0,0.5,1.0,0.5,1.0,1.25,1.75,4.75,4.25,1.25,1.75,1.25,0.5,1.0,0.5,4.5,4.75,3.0,1.25,0.5,0.75,0.5,2.25,4.75,4.25,3.5,1.75,0.25,0.0,1.25,2.5,3.75,4.25,3.0,2.75,0.5,0.75,1.0,1.25,2.25,2.75,1.75,1.75,1.0,1.5,1.25,1.75,2.25,2.0,1.25,0.75,1.0,1.75,1.5,1.0,1.5,1.0,1.25,1.5,1.25,2.25
46,0.75,1.25,2.5,1.75,0.5,0.5,0.25,0.25,1.0,1.25,4.75,4.5,0.75,1.5,1.5,0.5,0.5,0.5,4.5,4.5,2.5,0.75,0.25,0.75,0.5,2.0,4.25,4.0,3.5,1.25,0.0,0.25,0.25,2.0,3.25,3.75,3.5,2.25,0.25,0.5,1.0,1.0,2.0,2.75,1.75,1.25,1.0,1.5,0.75,1.25,1.5,1.75,1.25,0.5,0.5,1.25,1.75,1.75,1.5,1.25,1.0,1.0,1.0,1.0
47,1.0,1.25,2.75,2.0,0.75,0.75,0.25,0.25,0.75,1.25,4.5,4.75,1.0,1.5,1.25,0.25,0.5,0.75,4.5,4.5,2.75,0.75,0.0,0.75,0.5,2.0,4.5,4.0,3.75,1.5,0.0,0.25,0.5,2.0,3.5,3.25,3.25,2.75,0.5,0.0,0.75,1.0,2.0,2.5,1.75,0.75,0.75,1.5,1.25,1.5,1.5,1.75,0.75,1.0,0.75,1.25,1.75,1.25,1.5,1.0,1.0,1.5,0.75,1.5
48,0.75,1.75,2.75,2.0,1.0,1.5,0.5,1.25,1.25,1.75,5.25,5.0,1.5,2.0,1.5,1.0,1.0,1.25,4.5,4.75,2.75,1.0,0.25,0.25,0.75,2.5,4.75,4.5,4.25,2.0,0.5,0.0,1.0,2.5,3.75,4.25,4.0,3.0,0.75,1.5,1.75,2.25,2.75,3.0,1.75,1.5,1.0,1.5,1.75,1.75,1.75,1.75,1.0,1.5,1.25,1.75,2.25,2.25,2.0,1.5,1.75,1.25,1.5,1.5
49,1.0,1.5,2.25,2.25,0.5,1.0,0.25,0.25,0.5,1.25,4.25,4.75,1.0,1.75,1.0,0.75,0.25,1.0,4.0,4.75,2.75,0.5,0.75,0.5,1.0,2.0,4.25,4.25,3.75,1.75,0.25,0.5,0.25,1.75,3.5,3.5,3.5,2.0,0.0,0.0,1.25,1.0,2.75,2.5,1.5,1.25,0.25,0.75,1.0,1.0,1.5,1.25,0.75,1.0,1.0,1.0,1.25,1.75,1.75,1.0,1.0,0.75,1.0,1.25
50,0.75,1.25,2.25,3.25,0.5,1.25,0.5,0.75,0.5,1.0,4.25,5.75,2.0,1.5,1.25,0.75,0.0,0.75,2.75,6.0,3.5,1.75,0.75,0.25,0.75,2.0,4.5,4.5,4.0,2.75,0.5,0.5,1.0,2.0,3.75,4.0,4.0,3.25,0.5,0.75,1.25,1.0,2.75,2.75,2.0,1.5,0.75,1.75,1.25,1.25,1.5,1.5,1.0,1.0,1.25,1.5,2.0,1.25,1.75,1.0,1.25,0.75,1.0,2.25
51,0.5,0.75,2.0,3.5,0.75,1.0,0.25,0.5,1.0,0.75,3.0,5.5,2.75,1.25,0.75,0.75,0.25,0.5,3.0,5.5,3.25,1.25,0.25,0.25,0.25,0.75,4.0,4.5,3.5,2.75,0.0,0.25,1.0,1.5,3.5,4.0,4.0,3.25,0.25,0.0,1.75,1.5,2.25,2.75,1.75,1.25,0.75,1.0,1.25,1.25,1.25,1.5,1.0,1.0,0.75,1.75,1.5,1.5,1.25,1.25,1.0,1.0,0.75,1.75
52,0.5,1.0,1.5,3.5,1.75,1.0,0.0,0.5,0.5,0.5,1.5,5.25,3.5,1.5,1.0,0.75,0.5,0.25,2.0,5.0,4.5,1.5,0.25,0.5,0.25,0.25,4.0,4.25,3.75,3.5,0.25,0.25,0.5,0.75,3.5,3.25,3.25,3.25,1.0,0.75,0.5,1.0,2.0,1.75,2.0,1.0,0.5,1.25,0.75,1.25,1.0,1.75,1.0,1.0,1.0,1.5,1.5,1.0,1.0,0.75,1.5,1.0,0.75,2.0
